child_id,grade,subject,chapter,num_quizzes,profile,quiz_id,nb_questions,start_time,end_time,time_spent,attempts_count,prev_final_score,final_score,completed,failed,abandoned,correct_count,wrong_count,hint_count,q1_correct,q1_wrong_attempts,q1_hint,q2_correct,q2_wrong_attempts,q2_hint,q3_correct,q3_wrong_attempts,q3_hint,q4_correct,q4_wrong_attempts,q4_hint,q5_correct,q5_wrong_attempts,q5_hint,q6_correct,q6_wrong_attempts,q6_hint,q7_correct,q7_wrong_attempts,q7_hint,q8_correct,q8_wrong_attempts,q8_hint
child_002,2,Math,Addition,20,strong,Add_08,7,2025-05-07 04:57:52.991008,2025-05-07 05:03:49.991008,357.0,1,,0.76,1,0,0,7,2,2,1,0,0,1,0,1,1,0,0,1,2,0,1,0,0,1.0,0.0,1.0,1.0,0.0,0.0,,,
child_003,2,Math,Addition,20,strong,Add_08,7,2025-05-29 13:55:52.991426,2025-05-29 13:57:59.991426,127.0,1,,0.99,1,0,0,7,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,0.0,,,
child_004,2,Math,Addition,20,strong,Add_08,7,2025-05-28 02:22:52.991882,2025-05-28 02:27:20.991882,268.0,1,,0.13,0,1,0,2,3,2,1,1,1,1,0,1,0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,
child_004,2,Math,Addition,20,strong,Add_08,7,2025-06-08 22:54:52.992202,2025-06-08 22:59:54.992202,302.0,2,0.13,0.7,1,0,0,7,0,2,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,1.0,,,
child_005,2,Math,Addition,20,strong,Add_08,7,2025-07-15 12:57:52.992629,2025-07-15 13:03:52.992629,360.0,1,,0.91,1,0,0,7,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,0.0,,,
child_006,2,Math,Addition,20,average,Add_08,7,2025-05-14 11:33:52.993089,2025-05-14 11:35:33.993089,101.0,1,,0.99,1,0,0,7,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,0.0,,,
child_007,2,Math,Addition,20,average,Add_08,7,2025-06-16 00:02:52.993510,2025-06-16 00:08:15.993510,323.0,1,,0.89,1,0,0,7,2,0,1,0,0,1,0,0,1,2,0,1,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,0.0,,,
child_008,2,Math,Addition,20,average,Add_08,7,2025-06-20 01:31:52.993994,2025-06-20 01:35:37.993994,225.0,1,,0.04,0,1,0,1,3,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,
child_008,2,Math,Addition,20,average,Add_08,7,2025-05-06 12:13:52.994291,2025-05-06 12:18:42.994291,290.0,2,0.04,0.46,0,1,0,5,3,1,1,1,0,1,0,0,1,0,0,1,0,0,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,,,
child_008,2,Math,Addition,20,average,Add_08,7,2025-05-28 10:21:52.994726,2025-05-28 10:27:15.994726,323.0,3,0.46,0.77,1,0,0,7,1,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1.0,0.0,1.0,1.0,0.0,0.0,,,
child_009,2,Math,Addition,20,weak,Add_08,7,2025-07-09 13:13:52.995184,2025-07-09 13:18:51.995184,299.0,1,,0.03,0,1,0,1,3,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,
child_009,2,Math,Addition,20,weak,Add_08,7,2025-06-07 23:56:52.995472,2025-06-08 00:02:45.995472,353.0,2,0.03,0.16,0,1,0,2,3,1,1,1,0,1,0,0,0,2,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,
child_009,2,Math,Addition,20,weak,Add_08,7,2025-06-23 12:07:52.995825,2025-06-23 12:14:44.995825,412.0,3,0.16,0.31,0,1,0,3,3,0,1,0,0,1,0,0,1,1,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,
child_010,2,Math,Addition,20,weak,Add_08,7,2025-06-07 06:09:52.996176,2025-06-07 06:17:22.996176,450.0,1,,0.84,1,0,0,7,2,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1.0,0.0,0.0,1.0,0.0,0.0,,,
child_001,2,Math,Addition,20,strong,Add_09,5,2025-05-16 02:12:52.996593,2025-05-16 02:17:27.996593,275.0,1,,0.97,1,0,0,5,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,,,,,,,,,
child_002,2,Math,Addition,20,strong,Add_09,5,2025-07-09 13:02:52.997007,2025-07-09 13:06:55.997007,243.0,1,,0.89,1,0,0,5,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,,,,,,,,,
child_003,2,Math,Addition,20,strong,Add_09,5,2025-07-14 23:57:52.997377,2025-07-15 00:00:05.997377,133.0,1,,0.87,1,0,0,5,2,0,1,2,0,1,0,0,1,0,0,1,0,0,1,0,0,,,,,,,,,
child_004,2,Math,Addition,20,strong,Add_09,5,2025-05-04 03:19:52.997775,2025-05-04 03:23:42.997775,230.0,1,,0.98,1,0,0,5,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,,,,,,,,,
child_005,2,Math,Addition,20,strong,Add_09,5,2025-05-23 02:08:52.998167,2025-05-23 02:10:21.998167,89.0,1,,0.9,1,0,0,5,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,,,,,,,,,
child_006,2,Math,Addition,20,average,Add_09,5,2025-06-05 12:12:52.998543,2025-06-05 12:18:01.998543,309.0,1,,0.88,1,0,0,5,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,,,,,,,,,
child_007,2,Math,Addition,20,average,Add_09,5,2025-07-12 08:28:52.998951,2025-07-12 08:35:40.998951,408.0,1,,0.84,1,0,0,5,2,0,1,0,0,1,2,0,1,0,0,1,0,0,1,0,0,,,,,,,,,
child_008,2,Math,Addition,20,average,Add_09,5,2025-07-21 14:10:52.999330,2025-07-21 14:13:03.999330,131.0,1,,0.31,0,1,0,2,3,0,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,,,,,,,,,
child_008,2,Math,Addition,20,average,Add_09,5,2025-07-28 23:31:52.999655,2025-07-28 23:38:05.999655,373.0,2,0.31,0.82,1,0,0,5,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,,,,,,,,,
child_009,2,Math,Addition,20,weak,Add_09,5,2025-05-06 09:48:53.000095,2025-05-06 09:53:30.000095,277.0,1,,0.5,0,1,0,3,3,0,1,1,0,1,0,0,1,0,0,0,2,0,0,0,0,,,,,,,,,
child_009,2,Math,Addition,20,weak,Add_09,5,2025-06-22 08:15:53.000436,2025-06-22 08:19:34.000436,221.0,2,0.5,0.78,1,0,0,5,2,0,1,0,0,1,2,0,1,0,0,1,0,0,1,0,0,,,,,,,,,
child_010,2,Math,Addition,20,weak,Add_09,5,2025-07-19 22:47:53.000840,2025-07-19 22:51:54.000840,241.0,1,,0.89,1,0,0,5,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,,,,,,,,,
child_001,2,Math,Addition,20,strong,Add_10,7,2025-05-29 21:34:53.001219,2025-05-29 21:38:59.001219,246.0,1,,0.9,1,0,0,7,2,0,1,2,0,1,0,0,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,0.0,,,
child_002,2,Math,Addition,20,strong,Add_10,7,2025-06-29 09:17:53.001633,2025-06-29 09:22:04.001633,251.0,1,,0.92,1,0,0,7,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1.0,0.0,0.0,1.0,0.0,0.0,,,
child_003,2,Math,Addition,20,strong,Add_10,7,2025-07-20 09:52:53.002103,2025-07-20 09:56:31.002103,218.0,1,,0.99,1,0,0,7,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,0.0,,,
child_004,2,Math,Addition,20,strong,Add_10,7,2025-05-15 07:39:53.002519,2025-05-15 07:43:59.002519,246.0,1,,0.9,1,0,0,7,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1.0,0.0,0.0,1.0,0.0,0.0,,,
child_005,2,Math,Addition,20,strong,Add_10,7,2025-06-29 05:15:53.002975,2025-06-29 05:17:04.002975,71.0,1,,0.87,1,0,0,7,0,2,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,1.0,,,
child_006,2,Math,Addition,20,average,Add_10,7,2025-05-15 13:24:53.003387,2025-05-15 13:31:54.003387,421.0,1,,0.47,0,1,0,4,3,0,1,0,0,1,0,0,1,0,0,1,2,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,
child_006,2,Math,Addition,20,average,Add_10,7,2025-06-19 14:51:53.003780,2025-06-19 14:58:24.003780,391.0,2,0.47,0.76,1,0,0,7,2,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1.0,0.0,0.0,1.0,0.0,0.0,,,
child_007,2,Math,Addition,20,average,Add_10,7,2025-06-18 15:28:53.004231,2025-06-18 15:35:47.004231,414.0,1,,0.17,0,1,0,2,3,0,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,
child_007,2,Math,Addition,20,average,Add_10,7,2025-07-14 06:31:53.004566,2025-07-14 06:35:05.004566,192.0,2,0.17,0.7,1,0,0,7,2,1,1,0,0,1,0,0,1,0,0,1,2,0,1,0,0,1.0,0.0,1.0,1.0,0.0,0.0,,,
child_008,2,Math,Addition,20,average,Add_10,7,2025-07-26 00:55:53.005032,2025-07-26 00:59:27.005032,214.0,1,,0.92,1,0,0,7,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,,,
child_009,2,Math,Addition,20,weak,Add_10,7,2025-07-21 05:03:53.005441,2025-07-21 05:10:56.005441,423.0,1,,0.22,0,1,0,3,3,2,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,
child_009,2,Math,Addition,20,weak,Add_10,7,2025-06-12 12:40:53.005810,2025-06-12 12:48:01.005810,428.0,2,0.22,0.18,0,1,0,2,3,1,1,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,
child_009,2,Math,Addition,20,weak,Add_10,7,2025-06-20 06:58:53.006142,2025-06-20 07:05:06.006142,373.0,3,0.18,0.07,0,1,0,1,3,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,
child_010,2,Math,Addition,20,weak,Add_10,7,2025-06-03 05:41:53.006437,2025-06-03 05:43:35.006437,102.0,1,,0.38,0,1,0,3,3,0,1,0,0,1,2,0,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,
child_010,2,Math,Addition,20,weak,Add_10,7,2025-05-21 03:40:53.006804,2025-05-21 03:46:50.006804,357.0,2,0.38,0.68,0,1,0,6,3,0,1,2,0,1,0,0,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0,0.0,1.0,0.0,,,
child_010,2,Math,Addition,20,weak,Add_10,7,2025-06-23 21:45:53.007232,2025-06-23 21:52:12.007232,379.0,3,0.68,0.17,0,1,0,1,3,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,
child_001,2,Math,Addition,20,strong,Add_11,8,2025-06-23 02:54:53.007552,2025-06-23 03:01:29.007552,396.0,1,,0.97,1,0,0,8,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
child_002,2,Math,Addition,20,strong,Add_11,8,2025-05-06 00:02:53.008039,2025-05-06 00:07:26.008039,273.0,1,,0.87,1,0,0,8,0,2,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
child_003,2,Math,Addition,20,strong,Add_11,8,2025-06-04 02:01:53.008477,2025-06-04 02:06:10.008477,257.0,1,,0.93,1,0,0,8,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
child_004,2,Math,Addition,20,strong,Add_11,8,2025-07-24 12:31:53.009139,2025-07-24 12:35:04.009139,191.0,1,,0.99,1,0,0,8,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
child_005,2,Math,Addition,20,strong,Add_11,8,2025-07-03 22:17:53.009584,2025-07-03 22:18:49.009584,56.0,1,,0.94,1,0,0,8,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
child_006,2,Math,Addition,20,average,Add_11,8,2025-07-24 01:07:53.010077,2025-07-24 01:08:55.010077,62.0,1,,1.0,1,0,0,8,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
child_007,2,Math,Addition,20,average,Add_11,8,2025-07-14 13:43:53.010524,2025-07-14 13:48:09.010524,256.0,1,,0.82,1,0,0,8,1,2,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
child_008,2,Math,Addition,20,average,Add_11,8,2025-05-25 12:44:53.011005,2025-05-25 12:47:33.011005,160.0,1,,0.05,0,1,0,1,3,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
child_008,2,Math,Addition,20,average,Add_11,8,2025-07-25 14:55:53.011295,2025-07-25 15:00:11.011295,258.0,2,0.05,0.56,0,1,0,7,3,2,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
child_008,2,Math,Addition,20,average,Add_11,8,2025-05-18 14:42:53.011791,2025-05-18 14:47:43.011791,290.0,3,0.56,0.49,0,1,0,5,3,2,1,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
child_009,2,Math,Addition,20,weak,Add_11,8,2025-05-04 03:54:53.012234,2025-05-04 03:57:40.012234,167.0,1,,0.28,0,1,0,3,3,1,1,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
child_009,2,Math,Addition,20,weak,Add_11,8,2025-05-30 11:35:53.012575,2025-05-30 11:42:47.012575,414.0,2,0.28,0.09,0,1,0,1,3,1,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
child_009,2,Math,Addition,20,weak,Add_11,8,2025-06-15 07:55:53.012923,2025-06-15 07:57:01.012923,68.0,3,0.09,0.42,0,1,0,4,3,0,1,1,0,1,0,0,1,0,0,1,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
child_010,2,Math,Addition,20,weak,Add_11,8,2025-07-01 13:04:53.013302,2025-07-01 13:11:13.013302,380.0,1,,0.55,0,1,0,5,3,0,1,0,0,1,2,0,1,0,0,1,0,0,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
child_010,2,Math,Addition,20,weak,Add_11,8,2025-07-22 23:17:53.013692,2025-07-22 23:18:41.013692,48.0,2,0.55,0.72,0,1,0,7,3,1,1,0,1,1,0,0,1,0,0,1,0,0,1,2,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
child_010,2,Math,Addition,20,weak,Add_11,8,2025-06-25 22:01:53.014186,2025-06-25 22:08:35.014186,402.0,3,0.72,0.26,0,1,0,2,3,0,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
child_001,2,Math,Addition,20,strong,Add_12,6,2025-07-08 13:45:53.014522,2025-07-08 13:49:39.014522,226.0,1,,0.83,1,0,0,6,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1.0,0.0,0.0,,,,,,
child_002,2,Math,Addition,20,strong,Add_12,6,2025-05-09 22:34:53.014951,2025-05-09 22:39:05.014951,252.0,1,,0.83,1,0,0,6,0,2,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1.0,0.0,1.0,,,,,,
child_003,2,Math,Addition,20,strong,Add_12,6,2025-07-20 14:27:53.015339,2025-07-20 14:28:59.015339,66.0,1,,1.0,1,0,0,6,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0,,,,,,
child_004,2,Math,Addition,20,strong,Add_12,6,2025-07-06 02:17:53.015755,2025-07-06 02:24:42.015755,409.0,1,,0.86,1,0,0,6,2,0,1,2,0,1,0,0,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0,,,,,,
child_005,2,Math,Addition,20,strong,Add_12,6,2025-05-05 00:01:53.016160,2025-05-05 00:08:59.016160,426.0,1,,0.86,1,0,0,6,2,0,1,0,0,1,0,0,1,0,0,1,2,0,1,0,0,1.0,0.0,0.0,,,,,,
child_006,2,Math,Addition,20,average,Add_12,6,2025-06-05 12:43:53.016545,2025-06-05 12:47:40.016545,227.0,1,,0.91,1,0,0,6,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1.0,0.0,0.0,,,,,,
child_007,2,Math,Addition,20,average,Add_12,6,2025-06-22 08:35:53.016970,2025-06-22 08:37:24.016970,91.0,1,,0.92,1,0,0,6,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0,,,,,,
child_008,2,Math,Addition,20,average,Add_12,6,2025-07-21 09:04:53.017357,2025-07-21 09:06:25.017357,92.0,1,,0.89,1,0,0,6,2,0,1,2,0,1,0,0,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0,,,,,,
child_009,2,Math,Addition,20,weak,Add_12,6,2025-06-24 06:00:53.017766,2025-06-24 06:02:52.017766,119.0,1,,0.59,0,1,0,4,3,0,1,0,0,1,0,0,1,2,0,1,0,0,0,1,0,0.0,0.0,0.0,,,,,,
child_009,2,Math,Addition,20,weak,Add_12,6,2025-05-30 03:58:53.018138,2025-05-30 04:00:32.018138,99.0,2,0.59,0.6,0,1,0,4,3,0,1,0,0,1,0,0,1,2,0,1,0,0,0,1,0,0.0,0.0,0.0,,,,,,
child_009,2,Math,Addition,20,weak,Add_12,6,2025-05-10 01:48:53.018504,2025-05-10 01:52:22.018504,209.0,3,0.6,0.47,0,1,0,3,3,0,1,0,0,1,1,0,1,0,0,0,2,0,0,0,0,0.0,0.0,0.0,,,,,,
child_010,2,Math,Addition,20,weak,Add_12,6,2025-07-01 07:53:53.018884,2025-07-01 07:57:01.018884,188.0,1,,0.37,0,1,0,3,3,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0.0,0.0,0.0,,,,,,
child_010,2,Math,Addition,20,weak,Add_12,6,2025-06-03 03:57:53.019219,2025-06-03 04:01:07.019219,194.0,2,0.37,0.13,0,1,0,1,3,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,
child_010,2,Math,Addition,20,weak,Add_12,6,2025-07-15 06:44:53.019577,2025-07-15 06:47:47.019577,174.0,3,0.13,0.25,0,1,0,2,3,0,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,
child_001,2,Math,Addition,20,strong,Add_13,8,2025-05-23 23:19:53.020076,2025-05-23 23:23:42.020076,229.0,1,,0.56,0,1,0,5,3,0,1,0,0,1,0,0,1,0,0,1,0,0,1,2,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
child_001,2,Math,Addition,20,strong,Add_13,8,2025-06-07 00:29:53.020655,2025-06-07 00:31:28.020655,95.0,2,0.56,0.86,1,0,0,8,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
child_002,2,Math,Addition,20,strong,Add_13,8,2025-06-19 12:19:53.021586,2025-06-19 12:22:23.021586,150.0,1,,0.94,1,0,0,8,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
child_003,2,Math,Addition,20,strong,Add_13,8,2025-05-23 02:50:53.022309,2025-05-23 02:56:24.022309,331.0,1,,0.85,1,0,0,8,2,1,1,2,0,1,0,0,1,0,0,1,0,1,1,0,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
child_004,2,Math,Addition,20,strong,Add_13,8,2025-05-25 02:52:53.023114,2025-05-25 02:56:24.023114,211.0,1,,0.86,1,0,0,8,2,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0
child_005,2,Math,Addition,20,strong,Add_13,8,2025-05-18 00:12:53.023722,2025-05-18 00:14:46.023722,113.0,1,,0.94,1,0,0,8,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
child_006,2,Math,Addition,20,average,Add_13,8,2025-07-09 08:22:53.024219,2025-07-09 08:27:28.024219,275.0,1,,0.85,1,0,0,8,2,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
child_007,2,Math,Addition,20,average,Add_13,8,2025-06-27 05:03:53.024666,2025-06-27 05:07:05.024666,192.0,1,,0.99,1,0,0,8,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
child_008,2,Math,Addition,20,average,Add_13,8,2025-05-10 04:48:53.025179,2025-05-10 04:49:54.025179,61.0,1,,0.75,0,1,0,7,3,1,1,0,0,1,0,0,1,0,1,1,0,0,1,2,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
child_008,2,Math,Addition,20,average,Add_13,8,2025-05-21 09:03:53.025629,2025-05-21 09:07:01.025629,188.0,2,0.75,0.52,0,1,0,4,3,0,1,0,0,1,0,0,1,2,0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
child_008,2,Math,Addition,20,average,Add_13,8,2025-06-27 02:13:53.026072,2025-06-27 02:15:45.026072,112.0,3,0.52,0.84,1,0,0,8,2,0,1,0,0,1,2,0,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
child_009,2,Math,Addition,20,weak,Add_13,8,2025-05-31 08:06:53.026519,2025-05-31 08:07:39.026519,46.0,1,,0.13,0,1,0,1,3,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
child_009,2,Math,Addition,20,weak,Add_13,8,2025-05-04 09:23:53.026859,2025-05-04 09:25:10.026859,77.0,2,0.13,0.41,0,1,0,4,3,1,1,0,0,1,2,0,1,0,0,1,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
child_009,2,Math,Addition,20,weak,Add_13,8,2025-05-31 08:26:53.027240,2025-05-31 08:33:27.027240,394.0,3,0.41,0.73,1,0,0,8,2,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
child_010,2,Math,Addition,20,weak,Add_13,8,2025-06-16 05:34:53.027681,2025-06-16 05:38:48.027681,235.0,1,,0.32,0,1,0,3,3,0,1,0,0,1,2,0,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
child_010,2,Math,Addition,20,weak,Add_13,8,2025-08-01 03:59:53.028059,2025-08-01 04:01:17.028059,84.0,2,0.32,0.27,0,1,0,2,3,1,1,1,0,1,0,0,0,2,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
child_010,2,Math,Addition,20,weak,Add_13,8,2025-06-08 01:59:53.028380,2025-06-08 02:01:14.028380,81.0,3,0.27,0.35,0,1,0,4,3,2,1,0,1,1,0,0,1,2,0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
child_001,2,Math,Addition,20,strong,Add_14,6,2025-07-24 14:05:53.028834,2025-07-24 14:06:42.028834,49.0,1,,0.77,1,0,0,6,1,2,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0,1.0,0.0,1.0,,,,,,
child_002,2,Math,Addition,20,strong,Add_14,6,2025-05-18 09:51:53.029243,2025-05-18 09:56:17.029243,264.0,1,,0.83,1,0,0,6,0,2,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0,,,,,,
child_003,2,Math,Addition,20,strong,Add_14,6,2025-05-16 13:41:53.029644,2025-05-16 13:49:00.029644,427.0,1,,0.89,1,0,0,6,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1.0,1.0,0.0,,,,,,
child_004,2,Math,Addition,20,strong,Add_14,6,2025-06-22 01:53:53.030092,2025-06-22 01:59:29.030092,336.0,1,,0.9,1,0,0,6,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1.0,1.0,0.0,,,,,,
child_005,2,Math,Addition,20,strong,Add_14,6,2025-06-12 13:47:53.030486,2025-06-12 13:53:59.030486,366.0,1,,0.89,1,0,0,6,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1.0,0.0,0.0,,,,,,
child_006,2,Math,Addition,20,average,Add_14,6,2025-06-11 23:48:53.030910,2025-06-11 23:55:35.030910,402.0,1,,0.81,1,0,0,6,1,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1.0,0.0,1.0,,,,,,
child_007,2,Math,Addition,20,average,Add_14,6,2025-05-03 02:13:53.031297,2025-05-03 02:14:43.031297,50.0,1,,0.92,1,0,0,6,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0,,,,,,
child_008,2,Math,Addition,20,average,Add_14,6,2025-07-29 08:20:53.031681,2025-07-29 08:25:17.031681,264.0,1,,0.9,1,0,0,6,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1.0,0.0,0.0,,,,,,
child_009,2,Math,Addition,20,weak,Add_14,6,2025-05-20 00:43:53.032108,2025-05-20 00:50:57.032108,424.0,1,,0.89,1,0,0,6,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1.0,0.0,0.0,,,,,,
child_010,2,Math,Addition,20,weak,Add_14,6,2025-07-01 11:27:53.032490,2025-07-01 11:34:46.032490,413.0,1,,0.42,0,1,0,4,3,1,1,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0.0,0.0,0.0,,,,,,
child_010,2,Math,Addition,20,weak,Add_14,6,2025-07-24 12:24:53.032888,2025-07-24 12:28:02.032888,189.0,2,0.42,0.66,0,1,0,5,3,1,1,0,0,1,0,0,1,0,0,1,2,1,1,0,0,0.0,1.0,0.0,,,,,,
